FollowerID,FollowedID
63733,51485
48595,98656
89978,71177
93141,18683
50765,76698
98454,73816
41360,23017
28947,21000
49980,38441
84975,82717
40016,27693
26057,27393
93439,27289
07180,22121
85492,13998
61559,51453
35007,77665
52284,43376
08883,10915
43407,93808
52650,52709
10412,88864
00439,55094
50638,30059
07885,37018
67633,49709
56466,41195
97415,97333
62267,93688
20605,63271
82493,37876
12911,85025
37144,71177
62280,21352
59738,28538
71712,67799
19674,45116
65766,69121
93232,13203
65566,19810
14855,79000
81395,42543
77297,29812
49372,75706
20060,10915
38059,86406
86673,38441
73608,54568
92291,51453
34733,19372
73196,42184
38696,79278
29763,64543
03074,63271
69236,26562
39783,37315
76106,35007
45949,95340
96103,76094
60005,19666
09007,33719
55915,67479
76416,94425
61986,60793
70259,08622
55929,09073
86242,02420
83133,21217
21092,74171
53122,20658
12124,38543
83797,73219
37076,73519
65987,19810
76383,44588
69415,46137
92594,38211
77147,90776
38651,98390
66004,10915
10738,63271
63767,35313
29845,26329
76849,43036
84215,54329
84940,57950
83628,81112
15051,09635
64154,31193
28664,78550
36975,78487
08013,40597
20055,11017
77844,10852
50637,77977
23943,43204
54799,58362
55371,92383
21280,72882
60056,74815
66649,65149
31407,20530
23292,37761
27390,97543
26343,07528
54451,75807
22874,29739
55473,54568
09765,71613
06263,04515
62554,52013
81478,44539
55671,45557
49062,96453
77342,09505
39502,68662
61968,76816
01989,08410
81901,79278
71907,20228
89933,72808
99432,72882
91332,35336
10574,86795
50526,26886
03657,49177
14294,34646
00123,42947
92657,63271
45949,91207
72625,32763
26418,05516
34013,32231
62036,64940
67372,87593
70840,84540
44333,58019
19758,15068
16586,85009
07157,02047
50865,92760
45861,68150
82675,90022
85933,44588
85309,10941
35520,13398
07691,08977
87519,94620
27792,92028
18907,00207
50093,99906
72727,46801
22677,07899
66011,02772
96430,42626
69696,99169
85353,75166
88086,76738
89264,52211
64575,56990
18664,11909
57320,48878
19287,22546
34574,38441
45349,50619
52412,76848
79909,56807
00360,71177
89764,59367
12914,39860
54743,35531
91093,10915
29543,41996
53844,65739
21893,72457
20134,95999
05214,51453
08599,64122
18343,10810
02819,66261
48250,02548
75533,92742
31085,55793
33990,49034
25714,88694
70316,51453
92644,26329
00846,71911
73883,14168
92765,43899
02061,98628
61919,53265
39607,92632
40680,30749
14949,63271
61746,78737
49863,42630
50957,09988
79404,39052
11702,21000
31051,54568
23654,58349
01412,10941
89977,95340
77647,48872
50816,08851
25742,13236
13644,38441
66398,66103
73633,45624
50086,63271
90455,03452
92608,32797
10221,69121
82082,21036
69554,51453
90576,07068
02512,26418
83058,50868
52111,63271
62124,81013
79460,84263
79439,94856
01375,26450
04451,09715
74201,36543
08402,72882
20961,48108
14727,08559
72774,43680
52000,34646
54151,49709
24416,18478
14288,15638
51459,92493
96792,02548
32524,96121
68339,30821
07470,10588
90123,53265
76849,98580
83295,66695
20867,17852
77386,17798
35359,24774
34405,02772
98664,39228
11449,83361
75864,59086
92395,12319
07203,86515
64814,79280
93443,63271
71594,38441
73017,18685
74160,16216
44589,64543
15755,28664
23095,76788
15177,66261
22301,27020
49915,69566
45547,08559
22922,06264
84896,03880
54546,10941
59675,94506
00324,51453
14716,19810
29476,96226
95693,30035
25988,14835
34570,15542
08137,88245
92042,98847
61372,06752
29397,42814
75239,72703
76787,18614
63220,02659
96804,18620
63421,81634
98736,54329
79504,00299
34161,66261
99129,54378
99055,57592
09829,89259
09535,69121
18857,91207
86311,98527
63500,05591
93628,42896
09765,38077
12409,38400
91960,47813
65716,06039
19051,69121
10633,03847
21643,41282
13079,01733
27214,01413
27219,80329
02546,72703
76531,09611
94566,21185
16113,80906
31232,51453
33339,81750
43478,76416
32487,98527
90252,08009
68312,54804
30322,06082
30510,08559
77805,45949
75093,51453
62439,78217
70232,44588
60943,08396
99432,04013
18572,83575
67089,47130
52656,50263
03064,70446
00901,01534
64003,77971
98194,45608
56316,27239
95648,45798
60313,69763
80245,87616
70329,74140
19638,37225
77615,57950
09007,18694
69418,31824
40394,95340
29687,11737
95197,45790
86226,25750
71248,63271
44210,77078
16061,75717
47657,24380
22301,63271
27039,25690
05591,17540
95577,52014
66966,95493
43806,91207
01317,51453
80245,15184
13772,43885
00180,88503
88392,44753
71031,32076
10738,33504
83663,74357
99561,54946
37520,63271
52371,65376
73942,70840
90692,13251
44768,24197
65542,97415
43688,22770
67634,72032
72394,11017
59410,75583
71221,21080
25032,12590
62386,51453
95384,10915
88284,94110
56324,14949
80414,51453
63531,24869
37219,41939
26539,10049
74017,64940
92735,33943
89868,08410
37520,57661
95021,57509
65177,04963
35315,90209
45046,10941
92061,37490
76133,86173
31391,71177
50364,64940
56176,07563
81676,01491
63295,62552
68534,95852
38318,16048
42092,15925
53988,81750
61343,11304
28642,07179
95180,91207
86463,76416
64417,91207
91552,54568
70202,48304
25529,33523
86884,52965
26850,15925
35680,96436
43471,63271
96241,79165
47960,91300
15040,22710
29775,08109
95251,93777
98760,55285
35021,19546
32061,18283
54799,53265
46484,35299
55208,57886
72999,51409
25870,63100
65647,77667
62624,48657
20658,72209
40315,21643
74328,99600
16002,50120
72638,63537
18668,46540
14736,69801
96423,58680
41448,41017
47194,35753
28642,74921
21263,51453
02512,86292
34731,49159
79097,39342
98547,37206
34733,93234
40109,00077
51928,51453
78542,54568
39263,14821
28471,15925
24881,38886
30617,00429
82919,95340
04077,08410
86111,63271
71678,49462
15039,62078
75089,51453
24919,69121
21512,03552
03906,77378
56484,59023
45078,44403
21512,63271
71221,42543
16190,40004
06495,08559
56775,08113
14396,87664
31948,94915
96878,92754
56955,63271
08117,64688
78394,32892
71679,03283
47939,70787
10175,51033
40615,04791
85643,49709
64443,23017
04800,22679
16035,51116
70198,29646
60796,79764
08743,38441
23935,16182
69871,30901
53621,83889
29435,78521
30348,42033
88284,00413
24082,21000
19287,85926
96793,74637
65752,59200
87420,13203
14035,11008
73825,17267
70916,54329
32487,02772
93332,31824
02772,15542
11464,56979
46627,89748
69049,09715
60747,99770
82794,54329
88877,05608
43940,37520
31844,97737
28500,03531
33372,45566
98517,91207
59493,39722
68189,51453
96600,26329
34075,75125
50944,76120
35776,32061
20400,56980
33774,39569
27128,96600
63056,19810
28870,94243
05647,21000
00901,26522
13247,37898
53472,77652
19927,22679
86663,17732
32423,70762
06362,98344
16488,59440
83417,76738
78434,27940
00487,10915
17998,54568
17791,05655
88305,68390
13618,51453
97614,63043
13094,29684
46029,40992
55134,62145
59538,04455
05030,59304
91950,22710
87731,47810
60236,65917
10811,24823
49487,96121
42237,34700
34272,42543
21621,12141
90757,51453
94524,29493
07711,57084
40190,73980
76306,00265
12235,61395
50387,10915
29775,37249
13136,36951
38879,10588
49083,58402
38855,06503
40682,95410
80121,76698
44223,43376
73084,24141
74402,36952
89223,26512
41115,90583
98934,65609
74886,79074
61069,35881
56557,91207
09158,15925
38001,01846
10889,71678
43161,13147
81144,02724
38394,02614
11992,35463
63792,42751
78496,67662
35245,16662
13140,14560
14516,45614
24383,04104
39367,21000
22834,18662
68580,92539
38846,96443
11332,63271
72503,62636
61242,45011
67704,47789
37679,10915
95228,22926
58935,14706
05378,67564
60340,21160
65111,10708
27909,38441
09432,49993
61670,24596
65708,51242
78338,35841
98895,85155
90957,36296
21365,31607
41837,85399
41800,31855
98003,58019
44997,11334
35237,10915
37990,23955
07381,28049
72503,49709
37468,22563
71619,51131
73870,71872
97185,03340
34307,61989
39003,29476
20244,36187
91960,05457
90252,37938
25455,23968
65654,32796
64178,54329
06688,10838
47243,95685
70235,51453
56482,19810
44926,51453
43891,26450
00888,59023
94201,63271
23695,96878
79824,38441
31407,48775
33226,47737
96513,50215
08411,56722
47010,95340
52328,51453
40987,06134
13094,79061
31188,26936
04078,18005
48113,36187
84332,49709
07219,11926
36095,17798
78010,33504
31531,59086
56466,54361
50419,51453
39165,03531
13670,11843
35076,34048
75514,51453
83256,59023
83718,27873
03551,38599
24703,90751
84351,54568
02803,58256
54137,85144
26139,30494
16304,40887
07365,37315
42564,49709
25096,82905
76037,04013
47677,33262
38680,19173
24475,76788
25595,08645
83102,98527
27880,08435
20399,64225
95685,04864
16308,10949
05535,20849
64596,47391
96672,96633
72550,02710
04531,95340
98501,49808
73932,55673
68350,10578
75586,64818
73078,73106
59810,91530
92415,92608
50961,94758
67392,63271
38991,93475
25988,94356
57306,31592
79018,51453
29621,89513
09042,63271
64782,13900
38319,56471
06054,10915
35152,06198
39934,19810
78840,21650
49863,96354
68370,55673
34574,48201
32129,51300
36815,23955
41476,78214
64315,17798
48787,68222
01691,10108
44425,72882
88639,94148
69096,27208
54496,15184
02422,03531
23912,81265
04740,16002
14837,91207
80531,13414
52601,06931
14632,49709
67089,35217
91849,36441
46974,05406
12796,58887
12317,79165
61694,82701
49877,94089
12288,29526
51040,75201
18303,28823
29812,40490
63115,72496
00425,79319
83438,72771
12060,09631
66223,04013
83797,88156
85665,85155
36059,57950
26739,92784
87243,54568
33771,81975
69848,54673
53434,26329
49205,14929
44785,70736
12091,43806
77237,94003
00881,36172
30435,43680
47590,40225
50868,21000
27438,49709
33606,19136
40249,51453
80452,08485
08269,02614
04210,92539
22029,24141
03014,91207
09872,76738
59338,45908
03722,38441
52499,98628
17612,37249
77000,37054
62256,51453
38696,29151
13039,12567
66512,30640
37485,17365
63978,97415
22974,99408
64225,24437
83696,14631
94615,58402
07528,63271
37505,98390
62557,52104
74430,82804
89395,09480
57152,48451
57737,08113
38488,72110
88981,82788
83330,71177
74974,55555
10175,59440
50735,86235
91911,51453
16713,44588
78614,30257
40133,34559
45556,00305
61558,22890
27802,19452
06229,55974
69107,48025
29135,83718
67988,15925
35810,81460
99627,15555
08137,28501
58934,59023
30529,27020
40033,95053
51519,86847
87610,28664
34058,48575
75308,43299
44721,53434
32639,10645
01946,08113
49237,12226
21624,67750
82788,51453
46533,87451
77342,35279
71619,51453
21481,19395
96842,52530
54258,38382
67240,63149
22679,22029
31188,94425
13499,08137
87255,54568
94676,16182
42465,67904
76094,63889
37386,36061
02655,19927
62070,39424
87619,10915
11571,99098
86862,20506
20720,27020
07365,82814
24802,06503
13218,28591
36338,17798
29293,43680
57906,95340
94424,33808
35782,98760
49536,84622
16147,99815
58362,72110
30573,71977
25683,00413
53645,33411
34189,81438
60165,38441
49164,69714
09999,41759
46867,33169
89539,93046
57954,14103
73799,38441
20242,08559
28468,43376
15115,48500
12517,29735
63950,91124
20965,86976
22759,78178
16471,56677
92042,76150
43691,19810
13215,52991
94148,76848
10839,38382
37898,86831
13178,51453
02085,73893
34956,83889
03703,51453
96624,21080
97852,77025
01825,63271
80120,26539
20859,02095
61660,72313
52499,64940
92752,57206
05062,84276
81514,46012
71812,75529
56192,32349
76149,64975
29737,10817
73615,87731
02998,97667
88261,92324
60624,51453
10322,33021
34058,64940
90776,11418
64203,07869
42144,43299
06741,63271
69841,89542
56845,49709
72378,51453
15683,69146
72866,17798
26529,96460
48793,14221
68255,36598
81110,29281
08260,07696
44562,95340
37634,93844
11144,63271
02463,39052
77378,52110
11976,10915
73216,60445
10772,37876
64749,98390
71007,49626
35465,50957
07638,52362
42132,10941
33004,57519
53267,84809
59801,37386
87593,10783
50392,53996
37879,02548
25448,10557
26469,72283
37491,96436
91394,38382
26005,57152
89308,38022
81900,33890
12789,96511
84447,59491
46867,46153
06176,10915
72394,97944
46000,07656
19154,16230
35315,87731
08479,17249
68794,72211
71134,57430
24919,04405
71251,10941
38651,69121
51831,95340
07016,26763
75876,38852
93172,86596
98065,91207
18931,90390
21008,14946
75093,74201
94754,35359
58432,42440
15755,83889
96421,53171
47767,19810
95272,44005
58054,76647
05454,43083
61216,36951
35822,87015
86085,01632
76322,49709
02269,22974
62545,73106
49626,98390
91740,89449
66997,72851
68350,19810
95648,39307
18316,52909
68339,11829
58419,92324
07042,27020
76561,64546
64485,14692
39018,13409
95942,58245
11305,90987
09642,42595
27946,44588
81534,51453
03917,03547
59131,14313
21829,64940
70464,94263
73693,66468
28075,54568
74320,91849
64492,00305
74209,94751
58174,47938
09474,31193
21989,88818
39303,64225
34834,27537
11647,04455
16627,58362
28523,77476
12738,02436
28257,99553
62420,62540
34441,78217
04781,54568
97118,33536
88694,69391
19321,49709
77971,51300
14358,64878
67993,83628
72115,06937
36474,18684
60340,10915
71712,74004
85390,20891
05653,93670
99240,98628
45735,02614
72703,12924
65257,59881
91317,88219
72057,77168
52352,51453
73352,10588
65149,27039
72999,63656
39101,41018
58045,25440
20475,16694
22336,75104
52594,97129
33169,16184
44148,00777
53838,27020
61020,10526
92807,99487
98193,65554
64146,28642
51115,36072
71999,51453
39003,91207
53780,43376
11347,91207
35196,33943
11144,08113
88991,03789
13429,15661
84700,26418
15195,80292
13982,10846
54020,05955
52412,17798
13512,02458
52751,56979
95968,16019
97614,17837
49870,52530
61988,17798
02514,15637
50218,19296
40887,07965
04691,91666
17267,27197
28199,17983
47493,71134
38846,00324
45544,75959
70518,65679
37268,14586
75799,77078
99055,11846
64930,17143
36273,75201
60441,90776
18133,76738
89873,19893
69671,84351
75322,49709
57388,91207
40413,26329
18694,01846
58539,27231
37578,69146
62845,08410
82740,08559
57711,63648
26403,27219
19450,83450
10040,24620
12271,10687
03347,46066
73842,72930
30459,96511
88261,37876
40936,55267
78434,00998
07868,19139
29128,82754
38047,17179
15184,83102
28919,68975
18802,29072
07777,40992
38859,63271
75270,13203
16840,31109
58881,76086
13048,41845
37922,05439
03770,27042
66191,90532
94134,54003
21365,26006
34703,21000
36706,74435
93761,67025
48271,42543
53898,91442
28696,56017
10659,78020
05667,81407
18366,69183
06082,38382
31592,35031
65264,35320
76431,57105
63100,58160
79084,46872
53454,45812
55213,27058
87754,42033
49885,38886
58295,76739
76042,67089
28882,29646
67509,10915
77237,72703
96624,95685
01619,20317
39502,73548
21130,10915
93520,24899
46864,19810
17975,86111
37037,68197
37468,64818
17666,11339
52653,10588
02229,27640
67889,19139
82254,04239
07205,33083
66396,10787
81867,95685
25440,42033
10195,72702
52818,54568
42465,54946
11430,51453
29840,48588
46888,19810
60356,54492
04455,03641
60569,98628
28462,72703
12235,01815
06785,49709
04811,96829
78095,32795
87452,93784
27880,99815
35545,90048
49259,10915
56785,97751
05068,12086
93109,56689
38990,17552
96839,14727
05926,63271
74171,32892
42243,00305
25308,98628
13316,14103
93047,80710
47794,33291
75822,35336
81395,82038
98469,36911
22633,91207
09619,56689
58054,10915
51709,33355
28468,37761
06255,11017
11514,10915
62151,72723
26972,12648
05999,63271
19893,64940
26511,51453
52385,08113
37472,26329
92685,66261
16046,47227
20461,78873
86953,41387
09980,30746
72160,11421
08642,10708
38457,89364
53917,51680
15677,49709
63228,01564
16113,37392
72110,80003
33616,34494
26893,36168
83111,54568
52412,92778
29443,09787
88377,10915
15567,19810
10088,97115
24243,30576
33324,66261
50451,37790
51245,12376
80015,10915
26529,92128
49892,97415
10539,33083
78360,26928
33674,01562
50772,00305
37987,41492
14948,65005
01320,33808
73217,26838
73810,27208
59671,37215
81956,19810
08427,02772
38754,51300
26619,83037
24885,36974
27808,96121
32017,95340
82386,26848
58563,34511
66241,02869
00432,44539
46259,38404
71023,13998
43162,25748
98145,22776
56182,52303
49775,09818
26267,88484
90611,33528
69096,49159
00324,92189
00593,48278
27124,04057
98085,55125
63656,85009
74839,24141
90958,63271
41108,38402
32520,38441
53281,43680
13096,91207
28111,71831
98454,39724
23400,64627
52343,23770
72101,54568
44077,30084
03145,11017
10654,17884
37509,19638
94722,35614
98700,18990
81825,21324
33888,15925
58858,98390
67662,79278
19598,91037
70674,88121
15936,72882
54953,36815
82767,72110
50540,01495
07334,17567
87434,46267
39947,45757
02541,38382
71905,08559
31476,33306
69236,97590
20723,57950
77930,75583
34998,84949
37054,93191
30573,88302
06027,39835
68404,30824
78314,23829
82359,38441
51783,65547
55684,19546
93784,14533
82110,10915
18125,54568
62145,92180
99049,50195
87367,47347
47135,75032
47794,41594
90620,66345
01989,84263
88305,11647
84540,81159
71872,40457
50957,35893
23975,47810
79000,86596
68324,10941
83677,17732
85144,40533
42355,97198
37192,51453
17205,45812
16397,53265
96694,34189
10782,95340
16086,58564
77665,25992
96293,21295
38879,30561
58894,47347
76485,10588
71855,50215
36989,84540
05908,69391
15484,75958
59098,73626
00305,52035
26318,09787
78256,74357
14612,47443
18830,34844
72261,13167
88136,51350
91556,25900
97595,16645
58432,97415
84961,76848
03903,26222
42924,57105
12271,97660
71883,85174
80452,53174
15416,15925
84565,79307
63106,90039
84886,91181
58628,93203
55864,71208
98867,21529
45142,11903
66589,20966
62005,02548
60554,04124
21485,19256
59840,72703
87158,64543
48185,02436
67412,18462
97528,95685
01018,93017
28811,97934
48844,51242
31531,97415
81710,59086
58780,98390
81959,63271
11057,58402
90884,95933
84242,17983
34440,37344
34515,03140
48098,50526
61618,17229
48222,54946
75166,98390
82736,51142
68503,96699
47589,15637
22165,55673
81016,43680
04487,17984
83628,54568
72972,27494
74110,77097
41178,81634
17998,15755
05149,31692
96949,97783
96484,90426
23292,81265
76383,10915
79404,50263
91725,87015
74402,39424
31275,24014
48634,63271
91450,22710
03789,81855
56557,71009
19196,19810
00446,58946
58201,09400
97732,35029
47336,86501
63082,75666
24896,13005
49561,61801
15821,38441
54547,12147
46029,64727
84466,82524
62554,26397
73791,70042
27039,49709
64921,05579
85492,01701
54545,38441
68350,42543
94119,06127
51001,58978
60064,79415
90722,45105
66464,25312
02710,33065
09186,51453
73003,39885
72283,32194
24504,50619
84933,47130
97614,11829
20559,45908
55084,06599
32230,86640
12063,00018
49475,84996
73743,17067
70122,44588
31021,37219
63048,09551
77839,26329
99600,64940
58858,25352
02021,82004
02772,56082
06804,42543
87974,99600
06876,76641
92241,47511
09818,60264
90702,31586
37561,96829
14124,10588
43322,58887
23894,80334
33990,59086
18133,95340
74098,76940
96746,18409
15068,36095
08719,10941
04076,88849
86655,88931
78615,34592
14769,08490
57315,59881
42571,59634
16224,34781
16779,14427
27038,25960
07507,79764
72879,53060
03903,64443
63528,74201
98618,84126
64494,83889
50688,38160
61821,01317
74149,86445
50782,72527
56482,06013
45432,67435
08192,66727
37795,02772
12836,09799
30188,17798
97118,26857
93012,70817
87709,28664
36669,04013
82116,02329
26625,91207
74804,88216
25439,31648
13512,44966
98263,14356
37922,43196
46514,90005
47629,15637
37861,62098
10744,07843
34036,08559
73101,78963
13858,13772
97415,51453
17668,86242
50832,37000
92722,21000
84565,17319
31486,51453
96600,61979
81637,40208
66167,51453
53870,02772
54003,96950
80919,26329
53550,50868
35776,43680
80334,83361
10781,58157
64940,53431
78033,42564
74809,10915
83851,23303
99334,24380
33523,78425
86205,73081
80452,24802
28596,00413
86663,64940
40435,32312
66396,25886
78851,62098
08469,69391
22043,77136
30821,06599
62709,10941
40517,62823
43546,92042
04274,62591
89880,93297
73631,41996
10151,99805
67110,24141
53938,80414
09271,03182
09907,74223
72378,66769
71538,10588
86178,71779
62554,51453
14932,10915
37217,45624
67314,62706
34859,27020
33067,24836
30361,73106
89659,13203
53572,47285
11965,97415
92596,07441
90671,74306
10247,95856
11545,00739
35589,36168
91381,63537
17442,39413
69756,60197
17590,08113
45078,35327
39274,76788
22557,63684
01519,82963
00901,51453
67737,51453
69083,62481
62366,60621
38991,70743
14209,30241
60434,89216
21638,15925
67050,36951
56775,74839
96467,64122
10535,81395
36506,52909
47150,27872
73890,08221
06115,68186
65009,19810
61251,41017
94806,83242
78178,63271
80410,68370
31160,44412
62403,44588
11829,10588
22250,78319
41870,64690
25631,74029
87694,31431
76788,21000
43649,94425
41107,10941
45919,63271
82905,28811
35820,04013
02729,49709
56997,85839
62570,13205
77717,45378
82493,77789
69146,51453
10850,10915
66728,14102
99477,71248
58040,37616
90823,03293
88638,98003
76400,92042
84215,64321
61236,99140
06132,24367
48892,21000
57898,90810
53610,54743
53645,48209
32661,12786
49406,88216
77691,38441
04077,89542
64180,74207
23057,51453
62048,20533
65462,81159
27587,51453
47882,45018
20446,10941
98436,97153
57617,17798
50806,63271
51013,51453
91660,17852
30124,26245
69420,52926
08068,62624
34642,16574
71831,32061
91377,28351
52069,79009
83591,62684
95272,95685
53178,99600
69966,54329
66977,97266
80575,74184
31431,98390
09649,58561
89331,79415
98476,21534
97613,03182
36408,29072
12783,48179
42861,99393
39239,95769
70601,73581
54894,24380
46286,71177
36978,30809
22020,25439
40464,64122
86249,28343
12947,39724
28342,10231
96453,63271
95950,71297
37560,81761
64290,06261
08528,21000
58243,54568
33587,97667
58245,26329
16404,10941
99507,90959
56169,76738
89590,38599
49690,86085
66174,02724
71028,72723
55233,54804
00857,71452
96428,52328
76900,10588
65757,05852
67036,50127
58008,77345
36046,14946
08479,48100
30939,01938
74209,94615
58810,85891
19173,15068
79205,42179
51717,93356
29684,27020
41261,88302
69179,65103
57695,97415
11964,69747
95147,03552
73520,31824
35327,54329
94830,28351
51362,34511
57737,89216
77280,16234
14632,13998
08964,67815
42094,13998
12480,48836
67844,41476
08234,63271
56842,50411
93141,66987
62744,13900
03641,99746
57793,24836
86670,86595
33890,45939
32291,21000
88606,32194
12272,65609
93951,40004
33122,51818
12084,21436
04777,29730
31622,87556
18873,97929
85327,92042
75009,10941
43974,23557
99340,60825
79654,84622
31472,00765
73659,74804
10752,94089
66026,64940
21611,91715
00439,27148
56570,37622
03696,81174
04707,43376
91404,91141
93742,07528
45997,70535
09345,75391
12272,51453
26709,67277
75906,65064
56928,31975
56471,98628
14948,29281
02362,63271
73260,08191
63447,52318
07807,96121
61337,29522
95012,19810
85900,08528
44903,07638
21737,71998
87773,79307
51140,86427
69801,96436
90092,08559
40810,07218
95088,15925
20399,08645
86676,75007
82740,22931
27955,51453
27249,01828
90969,38401
30929,61925
66897,54568
79627,74004
92545,35636
60910,21271
98736,96978
48787,43407
98640,70591
83584,91497
85557,10915
72808,54568
40315,37013
04262,48222
44594,56799
35570,70667
25618,49709
34188,54568
92557,08559
31120,94672
78452,51116
33240,69183
47915,15555
17890,78754
42657,28199
82359,66103
16429,16326
45042,99746
09737,25511
30952,71422
97929,19810
46533,87015
70087,73081
14418,22533
97705,18857
86676,20399
46012,42543
83338,89795
14358,08559
89312,62965
31974,49709
27231,65111
55473,47134
91640,58312
67654,17798
16353,95180
98562,85542
96600,59363
98422,92545
10309,77997
10328,10915
77449,02869
75706,51453
88144,69121
67075,48685
75394,20399
28809,19810
79473,62442
08642,18694
86254,56216
83577,61020
74297,94764
55747,78558
02833,15925
67482,15235
74543,39924
88323,69183
84553,11017
15798,26329
26884,72703
85676,76919
68828,41976
71845,23955
48949,50444
74184,00777
71885,51453
59684,49114
78434,43392
04911,45268
73649,49709
07023,17798
37037,41448
35708,15841
26369,62942
84224,68220
35465,51242
03759,64703
77199,18478
62420,02834
19104,54508
64041,90776
33377,98390
20101,92725
85119,26010
77057,51541
12169,29597
51115,51453
72808,73106
27315,79141
25101,61507
80304,71619
44347,89142
51735,35400
67400,37392
14193,26539
32303,80379
71423,83037
44976,96383
42738,23064
60022,53265
24819,62303
22509,90776
25044,20966
45614,63896
08005,50601
09649,08185
62691,35753
78439,37616
11581,95340
37986,29873
55874,38441
68835,63271
77386,06695
92428,56499
94863,34549
16182,05333
05881,38382
12911,25096
01923,94425
21843,63271
85119,33479
77993,41271
49879,92066
69073,33083
46688,17217
77647,73871
48100,02441
89410,29555
28204,43376
97738,26450
68045,77561
37551,51453
93735,66987
52146,67864
09112,51453
65491,27693
58076,71177
58295,39519
17205,43036
28075,75755
79183,65395
01603,59629
67057,54568
62983,94995
30837,61644
06425,21000
47185,96600
93232,84276
04712,46484
35906,42204
32796,20561
38873,93784
74968,66184
60281,06082
44700,33306
04023,10915
89463,78550
27221,19256
37933,84777
29894,71007
62098,68677
91145,49159
37676,58402
55721,64996
12952,49980
66987,35313
99045,25241
19109,38441
16300,79219
06643,11713
99088,51453
42033,96672
20043,37898
22107,19810
11242,04736
93688,95685
68933,82662
83110,91523
62075,47657
91556,51453
55233,13982
04323,37215
37876,13215
99689,65172
12124,51453
51836,86406
22677,47285
52681,21259
39756,04761
67381,51453
36951,53135
95440,43680
33464,10915
10105,78541
91707,85084
61236,08559
47285,95627
99432,87750
25665,71189
78055,26418
22165,70198
74110,72703
61728,40821
28795,26397
78856,25988
30740,37215
97614,10915
92269,76848
53022,59881
26094,31241
36627,47511
30435,81069
37298,32929
14727,30711
92267,97944
59098,18462
34450,94556
98895,45000
26625,11903
91607,62013
79380,51453
58432,08479
32465,18908
58575,51142
91088,14103
14288,32739
35250,94256
20880,79627
58008,23495
91020,54568
59696,63271
02768,26450
13717,24141
93399,33237
71613,51453
54534,09072
52119,26397
19845,23274
74483,71368
04392,39052
16796,88302
60413,44588
44884,94930
95881,99045
37342,03708
02085,27393
09304,76788
91240,55180
64225,54568
60616,39963
00593,08109
75584,39835
55145,91207
51554,64417
75685,19810
76884,53265
71289,63271
25800,38441
95164,03283
93851,83349
65236,54568
79016,04038
75004,49159
90644,94089
79263,59070
02233,49875
96982,54474
30879,95340
93214,23271
09649,86964
14400,90470
24945,39700
17222,27077
67051,70535
10875,56821
90620,14868
94231,37670
52191,48657
32980,92673
54160,64793
25632,68985
23318,14103
85693,91240
43378,02436
39963,61717
61644,69696
68985,79590
37576,49952
73598,81669
01564,71368
49601,54568
34177,48278
23716,00720
16796,51453
75473,69451
29522,29735
29033,63271
12648,96829
22986,83161
37144,19217
66546,63271
08234,74839
32231,90987
60935,85038
23328,63271
80410,15654
73088,85105
04299,74004
75624,39569
55304,31193
29302,51453
44466,22328
61528,31109
14513,17612
19859,01315
18116,09432
41665,75850
90578,51453
06495,32485
00753,17798
24089,14939
65547,62303
30441,16280
91883,09160
97027,83889
61341,51453
02310,06813
71272,30257
81562,64443
36387,98390
19466,54100
30434,52501
48088,32201
05333,43680
77561,18786
01012,03856
94307,69121
17679,63271
39259,26329
95698,54646
28900,04013
50697,81761
00041,51013
41668,62983
64180,06229
16048,54568
53838,24698
50559,26598
13198,37392
14513,96829
16277,50709
23775,16574
14944,21022
94857,85542
99045,69391
49339,07053
03452,12226
23442,19256
98344,15790
16043,20891
76354,59881
17975,92692
71590,31109
67067,88864
36974,98277
65412,22290
04911,16936
13348,66987
81768,09275
12519,05881
11320,55596
76816,33480
90930,13998
12303,00018
80893,48314
85297,29057
88121,75069
88094,51453
38277,93628
32349,59734
15953,66749
81948,61539
91562,66103
82764,84022
61918,95031
71260,85542
64163,39885
02942,63271
78617,78091
99311,83330
99935,10915
46012,26936
27537,69166
57513,64749
07082,08559
38101,10915
00141,94425
39495,63271
74029,51453
03665,39862
88411,34271
19138,61539
04023,59086
81576,51453
83818,17715
65397,18931
48836,14103
91843,63271
26948,56845
17274,37249
84851,69121
16624,05647
84777,31119
46496,40517
97175,46237
95448,10588
56161,43975
09813,88836
18736,46153
81644,30643
35327,66101
13005,21454
46048,97777
59536,12769
26625,23912
99290,16184
83560,54568
05918,45411
26174,01707
73626,42376
72544,50782
72935,81263
15412,54329
08309,66749
18044,78450
18600,51453
45624,28049
34956,01523
53206,71207
56574,84724
68888,63036
41996,64207
13409,31473
57058,71177
17205,16216
71655,25872
15233,58447
02430,39968
37879,32865
85749,71177
71940,18500
58007,51453
36975,89727
04791,33676
98664,43376
81164,73106
90196,10588
63950,14198
16277,16590
74435,51206
41105,78960
29293,26418
47746,21130
72032,29072
27442,02401
84702,13772
79504,44847
67435,62256
27591,11017
94861,17703
06831,50215
91556,15184
85457,36273
33783,33354
69451,00904
24919,25439
07068,33551
47604,43534
97667,57711
48452,08559
62248,71104
93149,23274
80152,72882
04691,24214
38801,71413
88994,59857
39403,85144
93942,98351
74430,69183
18478,71694
02396,54726
36625,31566
35250,94642
11581,18063
69860,20181
92881,53864
37217,93149
77181,28664
35196,90895
24082,81242
31119,13959
84538,54240
